"Row.names";"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj";"Length";"Description"
"NRRL3_01291";4.21116017448167;-1.17746381381697;1.55916021490252;-0.755191033328533;0.450134367993611;0.668679227404138;1794;"major facilitator superfamily protein, efflux pump"
"NRRL3_07150";62.8514851253925;-0.313902492322371;0.415661985937961;-0.75518691374684;0.450136839443757;0.668679227404138;489;"hypothetical protein"
"NRRL3_08586";831.566018450487;0.116994230564336;0.154929617296031;0.755144384955072;0.450162354082818;0.668679227404138;1707;"tetratricopeptide repeat-containing protein"
"NRRL3_08832";19.1370138742301;-0.549111309697996;0.726959946035869;-0.755352908633155;0.450037260641814;0.668679227404138;6180;"tetratricopeptide-like helical domain-containing protein"
"NRRL3_09516";6.83277935683984;-0.923998582758345;1.22331992250333;-0.755320473214833;0.450056717368841;0.668679227404138;1011;"uncharacterized protein"
"NRRL3_10698";4375.22730770859;0.0721004202392236;0.0954428649902102;0.755430175389424;0.449990913285253;0.668679227404138;783;"proteasome subunit beta type-7 "
"NRRL3_03204";3.23542833696461;1.26016722975052;1.66951343052472;0.754811076514948;0.450362346862901;0.668770912776531;837;"resistance to 7-aminocholesterol Rta-like protein"
"NRRL3_05386";9.30100497185428;-0.766068520457069;1.01502540665096;-0.754728419049813;0.450411951042862;0.668770912776531;1536;"major facilitator superfamily protein"
"NRRL3_11270";8287.74051961244;-0.0761845736186876;0.100946412061472;-0.754703134691843;0.450427125243175;0.668770912776531;3234;"isoleucine-tRNA ligase, cytosolic"
"NRRL3_04863";14.083404478269;0.622201025416102;0.825278880555785;0.753928205453507;0.450892333091482;0.669361049170212;1059;"hypothetical protein"
"NRRL3_08553";34.4634618364532;-0.385750103590746;0.512015979380138;-0.753394657834209;0.451212792042594;0.669736157153803;1656;"peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase-like protein"
"NRRL3_02587";125.896379157497;-0.224382144301252;0.298008404686291;-0.752938980152106;0.451486582822325;0.669941271191979;1233;"hypothetical protein"
"NRRL3_06633";558.047559838591;-0.12729268543224;0.169059309497118;-0.752946914375102;0.451481814795601;0.669941271191979;504;"hypothetical protein"
"NRRL3_07495";622.765941651933;0.112121431287213;0.148955105633935;0.752719625218867;0.451618414215887;0.670036268898976;1611;"AMP-dependent synthetase/ligase domain-containing protein"
"NRRL3_00838";12.3366876242708;-0.65803748159314;0.874481638863034;-0.752488619942545;0.451757270950477;0.670141659549867;1617;"major facilitator superfamily protein"
"NRRL3_00562";1578.06128983794;0.0893753438269677;0.118845288023034;0.75203102549295;0.452032401176222;0.67036457416018;1653;"sugar phosphate transporter domain-containing protein"
"NRRL3_01324";273.944020347417;0.148447129176471;0.197399680099596;0.752013017962202;0.452043230202336;0.67036457416018;1164;"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial"
"NRRL3_05911";3564.9933601104;0.0748063076083738;0.0995154523791131;0.751705446942977;0.452228214049814;0.670538262759035;975;"legume-like lectin domain-containing protein"
"NRRL3_05258";305.819658012126;0.176337090384053;0.23464602621827;0.751502564207172;0.452350258156793;0.670618589774534;1239;"protein kinase domain-containing protein"
"NRRL3_04498";2388.08538742771;0.0763663587205261;0.101660223451619;0.751192119471089;0.452537042206187;0.670794856591559;2682;"high-temperature-induced dauer-formation Hid1-like protein"
"NRRL3_08966";26.6587205137465;0.43687185471686;0.582007429448544;0.750629343564908;0.452875756408894;0.671196242549315;1347;"major facilitator superfamily protein"
"NRRL3_01526";351.810149678809;-0.141569520664494;0.18869439202999;-0.750258230472442;0.453099194092297;0.671326332490013;1242;"3-ketoacyl-CoA thiolase"
"NRRL3_11403";4.05933461758673;-1.14533082815097;1.52658290114033;-0.75025786499733;0.453099414166167;0.671326332490013;357;"uncharacterized protein"
"NRRL3_05539";1161.39775833258;0.0970027484658693;0.129465233565585;0.749257123278039;0.453702245353229;0.671722600518911;6099;"histone transcription regulator 3"
"NRRL3_07288";5.98632872320604;-0.927388159198508;1.23750738178583;-0.749400102858541;0.453616088992954;0.671722600518911;1533;"major facilitator superfamily protein"
"NRRL3_07478";16.3667689347207;0.544680555906362;0.726857513159128;0.749363590587413;0.453638089609342;0.671722600518911;1494;"uncharacterized protein"
"NRRL3_07931";2948.7761536266;-0.0848686022028231;0.113229446195903;-0.749527663113256;0.453539231771781;0.671722600518911;963;"glucose-6-phosphate 1-epimerase-like protein"
"NRRL3_08194";621.533450623978;-0.107778886682698;0.143870767511367;-0.749136802055234;0.453774755436062;0.671722600518911;2067;"repressor of the galacturonic acid utilization GaaX"
"NRRL3_10382";1667.923391888;-0.119918113164722;0.16006104706271;-0.749202353510404;0.453735250859462;0.671722600518911;1809;"cytochrome P450-like protein"
"NRRL3_00476";426.332223930253;0.132844580495009;0.177544531283821;0.748232454891249;0.454319958115034;0.67212689117153;801;"PQ-loop repeat-containing protein"
"NRRL3_06318";25.4839206607824;0.486918057223277;0.650679457879126;0.748322467118256;0.454265676011662;0.67212689117153;249;"hypothetical protein"
"NRRL3_07024";447.658633079998;-0.126160569619581;0.168587114117093;-0.748340525788677;0.454254786124685;0.67212689117153;690;"GNAT domain-containing protein"
"NRRL3_10856";7598.86688236962;-0.0994011248695738;0.132795575853019;-0.748527383017586;0.45414211459169;0.67212689117153;1185;"Obg-like ATPase"
"NRRL3_10065";105.113835764707;-0.286578882079869;0.383345244003213;-0.74757385558556;0.454717239334106;0.67253340779754;1380;"carbohydrate esterase family 4 protein"
"NRRL3_10457";2099.61046543025;0.0789663848462028;0.105633403409446;0.747551269744863;0.454730867067641;0.67253340779754;2991;"protein kinase domain-containing protein"
"NRRL3_04051";49.3083267558602;-0.344013723088241;0.460284067131019;-0.747394375895958;0.454825539257516;0.67257275567248;963;"short-chain dehydrogenase/reductase family protein"
"NRRL3_01111";259.648762838638;-0.15874059945797;0.2126058203308;-0.746642773988876;0.455279221508904;0.672592564196904;1980;"fungal-specific transcription factor"
"NRRL3_01474";284.217906116462;-0.171066694840951;0.22916205753772;-0.746487863999014;0.455372759997733;0.672592564196904;3594;"telomerase reverse transcriptase-like protein"
"NRRL3_02533";219.392688080021;-0.169364058145368;0.226690866314282;-0.747114609860652;0.45499438198466;0.672592564196904;648;"hypothetical protein"
"NRRL3_03395";1786.64643303792;0.0866140585610788;0.116062185699608;0.746272853978931;0.455502606299701;0.672592564196904;4077;"P-type ATPase subfamily IV protein"
"NRRL3_04258";7.93275979219877;0.790898736393437;1.05881746791659;0.746964193884778;0.455085174726017;0.672592564196904;993;"short-chain dehydrogenase/reductase family protein"
"NRRL3_04560";1474.01902244367;-0.114184018777772;0.153011502999775;-0.746244671408398;0.455519627528153;0.672592564196904;2130;"alpha subunit of 3-methylcrotonyl-CoA carboxylase, involved in leucine degradation"
"NRRL3_06638";66.7312416075939;-0.27666856221913;0.37053383687165;-0.746675565597443;0.455259422510798;0.672592564196904;1617;"carboxylesterase family protein"
"NRRL3_07020";73.2294869553146;-0.413599737524201;0.554236466883816;-0.746251396718188;0.455515565657689;0.672592564196904;894;"vacuolar ion transporter"
"NRRL3_07274";363.95594717321;-0.161355322911036;0.216143113162301;-0.746520768347937;0.455352890631996;0.672592564196904;486;"hypothetical protein"
"NRRL3_08547";803.856688587088;0.107403452306551;0.143917234887303;0.746286241468267;0.455494520877557;0.672592564196904;819;"F-box domain-containing protein"
"NRRL3_04838";3681.22846987278;0.0757765820311252;0.101587507373997;0.745924218340664;0.455713194483896;0.672777838741279;996;"26S proteasome regulatory subunit Rpn11"
"NRRL3_09794";6.26128551872644;-3.34226495091708;4.48217210107484;-0.745679745343914;0.455860897440692;0.672895358173212;1560;"cytochrome P450"
"NRRL3_01464";711.893737604469;-0.104040285530112;0.139601962236524;-0.745263776119704;0.456112274954529;0.673065320911842;3480;"transcription factor NF-X1-like protein"
"NRRL3_09562";38.8050670796857;0.367064561019794;0.492521244965927;0.745276604352749;0.456104521462954;0.673065320911842;639;"hypothetical protein"
"NRRL3_04813";1918.72241300267;0.0831521928060533;0.111613076421721;0.745004039597202;0.456269277829641;0.673196466213928;3033;"microtubule depolymerase"
"NRRL3_01973";1145.31160563367;-0.0886155768150771;0.119028270118929;-0.744491848251977;0.456578971041675;0.673552823658224;438;"ER membrane protein complex subunit 6-like protein"
"NRRL3_09391";773.056214900105;-0.109762630590699;0.147465355312169;-0.744328254988043;0.456677911549031;0.673598215258393;1359;"uridine kinase"
"NRRL3_02540";1474.7421466589;-0.117212829515258;0.157811109239109;-0.742741306872526;0.457638316137272;0.674914059963042;2310;"choline kinase, N-terminal domain-containing protein"
"NRRL3_07068";458.0360381762;-0.133713403136957;0.180062710691623;-0.742593525463225;0.45772780958557;0.674945304658262;1839;"Ecd family protein"
"NRRL3_05973";22492.162203483;-0.0801791503566786;0.108022108813539;-0.742247593916895;0.457937337173202;0.675153510684632;1683;"major facilitator superfamily glucose transporter"
"NRRL3_08082";1370.01904167236;-0.0926168404870483;0.124830378603315;-0.741941517147563;0.458122769950823;0.675326136041188;2502;"RZZ complex subunit Zw10-like protein"
"NRRL3_03340";6.73933525978207;-0.884579455243402;1.19271431070474;-0.741652420285566;0.458297954339528;0.675483604837244;1647;"flavin monooxygenase-like protein"
"NRRL3_06412";653.036104098528;-0.134526584805104;0.181417496976723;-0.741530376325083;0.458371920748529;0.675491864118749;987;"Integral membrane protein HPP family protein"
"NRRL3_00566";91.495006947217;0.26888044277213;0.362934038035708;0.740852095954901;0.458783123802981;0.675795857059498;1239;"hypothetical protein"
"NRRL3_05342";387.977061876103;-0.206078326544432;0.278157605338611;-0.740868926785464;0.458772917720585;0.675795857059498;900;"spherulation-specific family 4 protein"
"NRRL3_11460";33.7941851368965;0.447965567203446;0.604755029853834;0.740738886143232;0.458851776643272;0.675795857059498;2214;"fungal-specific transcription factor"
"NRRL3_11725";19.589069269252;-0.517366887769855;0.698400691007627;-0.74078805251956;0.458821960398533;0.675795857059498;1545;"carboxylesterase family protein"
"NRRL3_00300";15.1086125806327;0.592607044672294;0.80077388968151;0.740042916369301;0.45927395401;0.676315417065922;909;"NmrA-like domain-containing protein"
"NRRL3_01404";48.6059703190575;0.34159257161594;0.46186905212435;0.73958748706976;0.459550336535106;0.676315417065922;906;"acetate transporter"
"NRRL3_03088";318.811116705326;0.145776154637672;0.197130292789469;0.739491392088365;0.459608664779805;0.676315417065922;1212;"alpha-hydroxy acid dehydrogenase family protein, FMN-dependent"
"NRRL3_03639";6.05119912037028;0.868711999180725;1.17417575102025;0.739848356113551;0.459392013752371;0.676315417065922;1215;"F-box domain-containing protein"
"NRRL3_08447";41.6539460221657;0.364844227720941;0.49336442240773;0.739502507984705;0.459601917381702;0.676315417065922;1044;"RmlC-like cupin domain-containing protein"
"NRRL3_08798";28.0656353164733;0.444113818508237;0.600575358524483;0.739480586748269;0.459615223722059;0.676315417065922;1605;"major facilitator superfamily, sugar/inositol transporter-like protein"
"NRRL3_00713";45.1862404023186;0.346173702395462;0.468601267302101;0.738738297462369;0.460065925688875;0.676556131879603;1443;"glutamine synthetase catalytic domain-containing protein"
"NRRL3_01808";27.4391725988727;0.525598295300016;0.711215379906642;0.739014242589929;0.459898348913371;0.676556131879603;2121;"fungal-specific transcription factor"
"NRRL3_05956";275.022834616922;-0.158040578318453;0.213902874476987;-0.738842704684904;0.46000251694301;0.676556131879603;567;"histidine triad HIT family protein"
"NRRL3_08780";26.6559685373191;0.430390692563052;0.582600805795421;0.738740297441647;0.460064711012611;0.676556131879603;1032;"3-hydroxyisobutyrate dehydrogenase-related protein"
"NRRL3_08986";480.482230039767;0.463481308596055;0.627473051898513;0.738647352573506;0.460121162456323;0.676556131879603;813;"methyltransferase domain-containing protein"
"NRRL3_05695";9616.97852625062;0.104292380504273;0.141220497345527;0.738507387133034;0.460206179854478;0.676580458732644;1197;"vacuolar protease"
"NRRL3_05994";391.158218353159;-0.136213032884621;0.18453410156243;-0.738145587895788;0.46042598360574;0.676802907469253;2724;"hypothetical protein"
"NRRL3_01361";3.31374426191277;1.22951433427037;1.66740812312782;0.737380559214246;0.460890954488184;0.676982833551025;618;"cell wall mannoprotein 1-like protein"
"NRRL3_02492";70.2085383817081;-0.288292298047518;0.390940588979611;-0.737432505537442;0.46085937412878;0.676982833551025;792;"ribonuclease"
"NRRL3_04657";972.358069798346;0.108917516757965;0.147648836285641;0.737679479892775;0.460709244557212;0.676982833551025;4017;"DNA replication checkpoint response claspin-like protein"
"NRRL3_04988";1308.90408175473;-0.093618982205579;0.12693105252063;-0.73755775554105;0.460783234347218;0.676982833551025;1674;"cation/hydrogen exchanger domain-containing protein"
"NRRL3_07227";50.2090692982238;0.331934248924743;0.450017080449632;0.73760366738323;0.460755326188376;0.676982833551025;285;"hypothetical protein"
"NRRL3_03270";302.955652149749;-0.154311872711979;0.209310947486575;-0.737237466864347;0.460977952614508;0.677009980645653;2124;"carboxylesterase family protein"
"NRRL3_00409";371.38035021011;-0.136366080916984;0.185045846471944;-0.736931325489978;0.46116411306614;0.6770821101347;1038;"translation regulator impact family protein"
"NRRL3_03152";144.963885917431;0.211248280135717;0.286655583959441;0.736941095714385;0.4611581712752;0.6770821101347;1746;"flavin monooxygenase-like protein"
"NRRL3_04865";2290.38492789216;0.0751185308509166;0.101985412003023;0.736561527531899;0.461389038241627;0.677311705075846;2748;"polarisome component SpaA"
"NRRL3_04392";191.990649088626;-0.172710284710329;0.234597939682416;-0.736196937382031;0.461610855815209;0.677536670574878;291;"EKC/KEOPS complex subunit Gon7-like protein"
"NRRL3_11352";137.89312107763;0.206007161410979;0.280025365844106;0.735673215853118;0.461929593523437;0.677903804189081;1533;"cytochrome P450-like protein"
"NRRL3_08433";894.445226523941;0.109293180844241;0.148600618117728;0.73548267987455;0.462045584480136;0.677973332380194;987;"repressor of RNA polymerase III transcription Maf1-like protein"
"NRRL3_00419";2123.33307524451;-0.0757722198729457;0.103074894609231;-0.735118092142679;0.462267576743037;0.678198355723526;1743;"pre-mRNA processing protein 45"
"NRRL3_00852";475.271113599532;0.126076500245346;0.171586284454396;0.734770268184542;0.462479417247783;0.678207052808747;525;"N-acetyltransferase"
"NRRL3_02611";289.268116975221;0.17567225521133;0.239080336600944;0.734783369092163;0.462471437221758;0.678207052808747;1653;"hypothetical protein"
"NRRL3_04521";23.5686395083493;-0.454846035408575;0.618937641487221;-0.734881844180044;0.462411456526273;0.678207052808747;1275;"hypothetical protein"
"NRRL3_08232";618.486728410337;-0.11815022690761;0.160826858190384;-0.734642386458522;0.462557316610699;0.678220632947072;1638;"myo-inositol transporter "
